application_id,job_title,company_name,location,employment_type,years_experience,remote_flag,skills_match_ratio,application_channel,day_of_week_applied,responded_within_7d
1833,GenAI Engineer,Quantum Drift,Remote,c2c,2,1,0.3916,linkedin,5,0
5129,ML Engineer,Stratus AI,Remote,full_time,,0,0.2282,vendor,0,0
3131,Frontend Developer,CoreLogic AI,Remote,c2c,2,1,0.5058,vendor ,3,0
9145,Backend Developer,NovaTech AI,Los Angeles CA,full_time,7,1,0.1675,linkedin,4,0
9241,MLOps Engineer,Echo AI,Los Angeles CA,full_time,4,0,0.4252,linkedin,5,0
4429,Cloud Engineer,Quantum Drift,Raleigh NC,contract,2,1,0.2525,LinkedIn,2,0
6028,MLOps Engineer,Polaris Systems,Minneapolis MN,full_time,3,0,0.6542,referral,0,1
9815,Data Scientist,BlueSky Tech,Miami FL,internship,2,1,0.1557,company_site,1,1
835,Cloud Engineer,Synthetix Labs,San Francisco CA,full_time,4,,,vendor,5,0
7151,Frontend Developer,Meridian Labs,Dallas TX,c2c,8,1,0.1437,company_site,0,0
5975,MLOps Engineer,CloudNine Systems,Miami FL,c2c,9,1,0.3073,Vendor,3,0
3536,AI Product Engineer,CloudNine Systems,San Francisco CA,contract,7,1,1.5,company_site ,3,0
6392,Cloud Engineer,Luminary AI,Atlanta GA,full_time,4,0,0.1009,linkedin,1,0
8935,GenAI Engineer,Vortex ML,Remote,c2c,3,1,0.1888,referral,0,0
66,AI Research Scientist,Meridian Labs,Phoenix AZ,full_time,4,0,0.6927,,3,1
5454,Frontend Developer,Quantum Drift,Los Angeles CA,c2c,1,0,0.5111,linkedin,1,0
6516,Full Stack Engineer,CloudNine Systems,Remote,contract,4,0,0.2195,linkedin,,0
3762,LLM Engineer,Luminary AI,Atlanta GA,full_time,0,1,0.6172,linkedin,6,1
355,Platform Engineer,Quantum Drift,Remote,full_time,5,1,0.6118,other,1,0
9550,ML Engineer,BlueSky Tech,Remote,full_time,2,1,0.6337,vendor,0,1
4354,AI Research Scientist,Luminary AI,Remote,c2c,5,0,0.2313,vendor,,0
4772,MLOps Engineer,Apex Neural,Nashville TN,contract,3,0,0.3804,company_site ,6,2
3681,Software Engineer,PinnacleAI,Miami FL,c2c,2,0,0.4452,vendor,6,1
6763,ML Engineer,ZenithSoft,Denver CO,internship,9,1,0.3425,LI,4,0
3326,AI Product Engineer,Cascade Technologies,Austin TX,full_time,9,0,0.3687,vendor,1,1
9637,Data Engineer,Luminary AI,Chicago IL,c2c,,0,0.2372,company_site,5,1
9018,Data Engineer,Infinex Analytics,Phoenix AZ,full_time,6,0,0.4969,linkedin,0,0
4133,Frontend Developer,BlueSky Tech,Phoenix AZ,full_time,3,1,0.4089,company_site,4,0
473,Cloud Engineer,PinnacleAI,Miami FL,contract,8,0,0.2386,company_site,6,0
7587,Software Engineer,Polaris Systems,Atlanta GA,full_time,0,1,0.5628,company_site,2,0
5969,Frontend Developer,Orion Systems,Seattle WA,full_time,10,1,0.3617,Referral,1,0
2514,Platform Engineer,Cascade Technologies,Atlanta GA,contract,5,1,0.293,vendor,6,0
8317,Cloud Engineer,Infinex Analytics,Atlanta GA,full_time,5,1,0.2292,vendor,3,0
869,MLOps Engineer,Orion Systems,Raleigh NC,contract,11,1,0.2213,companysite,3,0
5936,AI Product Engineer,Meridian Labs,Phoenix AZ,full_time,4,1,0.4346,other,1,0
7314,Backend Developer,BlueSky Tech,Los Angeles CA,full_time,2,1,0.3362,vendor,1,0
4085,Full Stack Engineer,BlueSky Tech,Raleigh NC,full_time,,0,0.1175,company_site,6,0
9626,AI Research Scientist,Vertex Dynamics,Remote,contract,9,1,0.3327,linkedin,2,0
3273,ML Engineer,Prism Data,Minneapolis MN,full_time,4,1,0.7479,company_site,2,0
2679,AI Product Engineer,TrueLayer AI,Remote,full_time,5,1,0.2928,linkedin,3,1
9345,Frontend Developer,Cascade Technologies,Denver CO,full_time,9,1,0.3532,company_site,5,0
5661,Platform Engineer,NovaTech AI,Dallas TX,full_time,6,,0.1913,linkedin,2,0
5269,Full Stack Engineer,CloudNine Systems,Boston MA,c2c,50,1,0.3627,other,6,0
9292,Frontend Developer,NovaTech AI,Seattle WA,contract,4,0,0.4658,linkedin,5,1
1076,AI Product Engineer,TrueLayer AI,Dallas TX,contract,3,1,0.4762,referral,2,1
9272,Platform Engineer,Stratus AI,Phoenix AZ,contract,3,1,0.1826,referral,5,0
6776,ML Engineer,ZenithSoft,Nashville TN,full_time,10,1,0.3765,Other,6,0
4327,Senior AI Engineer,CoreLogic AI,Denver CO,contract,7,0,0.154,vendor,2,0
8884,MLOps Engineer,Apex Neural,New York NY,contract,4,1,0.5233,referral,2,0
6871,MLOps Engineer,TrueLayer AI,Nashville TN,full_time,7,1,0.1853,vendor,1,0
4382,Frontend Developer,Infinex Analytics,Dallas TX,full_time,6,,0.6912,company_site ,3,0
7051,Cloud Engineer,Quantum Drift,Minneapolis MN,full_time,5,1,0.4147,,6,0
7182,ML Engineer,Luminary AI,Seattle WA,contract,1,0,0.3829,vendor,4,1
8981,Backend Developer,Stratus AI,Denver CO,contract,5,0,0.5991,other,5,1
74,Cloud Engineer,Quantum Drift,Boston MA,contract,4,1,0.1936,other,2,0
4066,Data Engineer,PinnacleAI,Raleigh NC,contract,7,1,0.2891,company_site,1,0
5187,Platform Engineer,Prism Data,Remote,full_time,3,0,0.3417,linkedin,4,0
9413,Senior AI Engineer,DataBridge Inc,Austin TX,contract,8,1,0.4596,linkedin,0,0
7563,Frontend Developer,CoreLogic AI,Portland OR,contract,,1,0.3257,referral,3,0
1102,Cloud Engineer,Apex Neural,Austin TX,c2c,5,1,0.2267,linkedin,3,0
9553,Senior AI Engineer,ZenithSoft,Denver CO,c2c,10,1,0.4303,vendor,3,0
7682,Full Stack Engineer,CoreLogic AI,New York NY,full_time,4,1,0.2425,other,0,0
2752,ML Engineer,Luminary AI,New York NY,internship,1,1,0.3148,LINKEDIN,0,1
4752,Frontend Developer,Quantum Drift,Remote,c2c,4,1,0.0734,linkedin,0,0
119,Frontend Developer,Polaris Systems,Boston MA,full_time,4,0,0.6541,vendor,2,0
2023,AI Research Scientist,Echo AI,Seattle WA,c2c,1,0,0.1307,vendor,2,0
9901,ML Engineer,Stratus AI,Remote,contract,2,1,0.2553,vendor,2,0
2575,Cloud Engineer,Meridian Labs,Remote,internship,6,1,0.2126,LI,2,1
2035,Data Engineer,Quantum Drift,Austin TX,full_time,2,1,0.6791,linkedin,6,0
9362,Frontend Developer,BlueSky Tech,Dallas TX,full_time,3,1,0.1404,referral,5,0
8680,Software Engineer,Cascade Technologies,Denver CO,c2c,10,0,0.4839,LI,5,
3782,LLM Engineer,Prism Data,San Francisco CA,full_time,0,1,0.3184,,1,0
1220,Platform Engineer,Stratus AI,Remote,contract,7,1,0.4174,vendor,2,0
6341,Backend Developer,PinnacleAI,Remote,full_time,9,0,0.1607,linkedin,4,0
4412,AI Research Scientist,BlueSky Tech,Los Angeles CA,full_time,4,0,0.2816,company_site,0,0
9026,Backend Developer,Stratus AI,Nashville TN,full_time,4,0,0.4278,vendor,5,0
5314,Full Stack Engineer,CloudNine Systems,Nashville TN,contract,6,1,0.2294,linkedin,6,1
2511,Data Scientist,ZenithSoft,Phoenix AZ,contract,2,no,0.279,vendor,1,0
6862,Data Engineer,Quantum Drift,San Francisco CA,contract,1,1,0.169,referral,5,0
3236,LLM Engineer,CloudNine Systems,Minneapolis MN,contract,5,0,0.2118,vendor,6,0
4506,Software Engineer,PinnacleAI,Boston MA,full_time,1,0,0.1356,vendor,3,0
2778,AI Research Scientist,Vertex Dynamics,Denver CO,contract,11,1,0.0548,vendor,4,0
2808,AI Product Engineer,Polaris Systems,Austin TX,internship,3,1,0.4442,company_site,4,0
178,ML Engineer,Orion Systems,Atlanta GA,full_time,3,0,0.1267,linkedin,1,0
1644,GenAI Engineer,Cascade Technologies,New York NY,full_time,7,0,0.3209,company_site,1,0
9307,AI Research Scientist,Orion Systems,Dallas TX,contract,8,1,0.3141,vendor,2,0
5380,Cloud Engineer,Quantum Drift,Remote,contract,6,1,0.5295,linkedin,4,0
1375,Backend Developer,Infinex Analytics,Chicago IL,full_time,3,1,0.3723,linkedin,4,0
1721,Frontend Developer,NovaTech AI,Remote,full_time,8,1,0.2818,company_site,3,0
8000,Frontend Developer,DataBridge Inc,Charlotte NC,contract,3,1,0.5162,company_site,5,0
5582,Full Stack Engineer,Vortex ML,Chicago IL,full_time,1,0,0.4179,,1,0
2265,Backend Developer,CloudNine Systems,Los Angeles CA,c2c,3,0,0.2428,company_site,2,0
88,Software Engineer,DataBridge Inc,Charlotte NC,full_time,2,0,0.1587,company_site,6,0
5437,ML Engineer,CloudNine Systems,Dallas TX,c2c,5,0,0.2927,linkedin,6,0
8702,Data Scientist,Polaris Systems,Seattle WA,internship,4,0,0.3745,other,5,0
404,Cloud Engineer,Prism Data,Minneapolis MN,contract,5,0,0.7317,referral,3,1
3127,Frontend Developer,Vortex ML,Miami FL,full_time,6,1,0.4511,company_site,3,1
3173,Data Engineer,Synthetix Labs,Atlanta GA,contract,1,1,0.578,companysite,3,
6860,GenAI Engineer,Apex Neural,Raleigh NC,full_time,2,1,0.5575,linkedin,5,0
6561,Frontend Developer,NovaTech AI,New York NY,full_time,8,0,0.3355,other,0,0
2457,ML Engineer,NovaTech AI,Boston MA,full_time,11,0,0.5507,companysite,1,1
7601,AI Product Engineer,NovaTech AI,Los Angeles CA,full_time,1,1,0.3234,vendor,6,0
2215,Platform Engineer,Infinex Analytics,Miami FL,full_time,6,0,0.326,company_site,1,0
1028,Backend Developer,Infinex Analytics,Remote,full_time,9,1,0.4398,linkedin,3,0
9719,Full Stack Engineer,Polaris Systems,Chicago IL,full_time,6,0,0.4131,linkedin,3,0
1422,AI Product Engineer,Vertex Dynamics,Raleigh NC,contract,6,0,0.2292,other,4,0
2437,LLM Engineer,CloudNine Systems,Portland OR,contract,0,1,0.2196,company_site,5,0
8112,Cloud Engineer,Polaris Systems,Raleigh NC,contract,5,0,0.1639,other,0,0
9102,GenAI Engineer,CoreLogic AI,Boston MA,contract,8,0,0.3404,linkedin,1,0
1279,MLOps Engineer,Prism Data,Los Angeles CA,contract,1,0,0.5791,linkedin,6,1
3542,LLM Engineer,Apex Neural,Raleigh NC,full_time,4,1,0.4337,company_site,4,0
8973,Frontend Developer,DataBridge Inc,Austin TX,contract,2,0,0.3138,linkedin,3,1
8976,Frontend Developer,NovaTech AI,Chicago IL,contract,2,1,0.0652,linkedin,3,0
6623,Full Stack Engineer,Prism Data,Los Angeles CA,full_time,3,0,0.3966,linkedin,3,1
1979,AI Research Scientist,CoreLogic AI,Los Angeles CA,internship,0,1,0.3456,linkedin,6,1
1062,Data Scientist,Vertex Dynamics,Raleigh NC,contract,5,1,0.3174,linkedin,6,0
4562,Data Scientist,Luminary AI,Remote,contract,,0,0.7477,Other,2,0
9261,Senior AI Engineer,CoreLogic AI,Nashville TN,full_time,7,1,0.3093,vendor,1,0
7019,Backend Developer,PinnacleAI,San Francisco CA,c2c,5,1,0.6434,referral,4,1
4598,AI Research Scientist,Echo AI,Denver CO,full_time,4,0,0.2318,company_site,1,0
1503,Data Scientist,Synthetix Labs,Seattle WA,full_time,2,0,0.3117,company_site,,0
8583,MLOps Engineer,Nexus Data,Atlanta GA,full_time,5,0,,linkedin,2,1
7889,Platform Engineer,Orion Systems,Los Angeles CA,full_time,0,1,0.4916,company_site,6,0
6806,Data Engineer,Prism Data,Miami FL,full_time,4,1,0.3263,linkedin,1,0
4404,Data Scientist,Stratus AI,Boston MA,full_time,9,1,0.6926,vendor ,0,1
8433,Full Stack Engineer,Luminary AI,Remote,full_time,4,1,0.3859,linkedin,6,1
679,Software Engineer,Prism Data,Remote,full_time,3,0,0.1621,linkedin,4,0
9726,AI Research Scientist,Luminary AI,Boston MA,internship,9,0,0.6493,company_site,6,0
4116,Data Engineer,CoreLogic AI,Charlotte NC,full_time,-1,1,0.4357,vendor,2,0
7811,LLM Engineer,ZenithSoft,Boston MA,contract,0,1,0.6327,company_site,1,0
7595,Software Engineer,Echo AI,Remote,c2c,0,0,0.2949,linkedin,5,0
103,GenAI Engineer,Synthetix Labs,Denver CO,full_time,5,1,0.3948,,2,0
958,AI Research Scientist,CloudNine Systems,Portland OR,full_time,10,1,,company_site,6,1
4443,Data Engineer,Stratus AI,Miami FL,full_time,3,0,0.5237,other,5,0
3816,Senior AI Engineer,Nexus Data,Atlanta GA,full_time,0,1,0.7052,linkedin,3,0
5712,Data Engineer,Helios Cloud,New York NY,contract,5,0,0.4874,other,0,1
7199,Platform Engineer,Helios Cloud,Atlanta GA,full_time,5,1,0.2508,linkedin,0,0
5407,Platform Engineer,CoreLogic AI,Phoenix AZ,full_time,1,0,0.1423,LI,2,0
3383,LLM Engineer,NovaTech AI,Portland OR,contract,2,1,0.32,linkedin,4,1
6022,Senior AI Engineer,Vortex ML,Nashville TN,c2c,3,1,0.3864,vendor,4,0
5909,ML Engineer,Nexus Data,Los Angeles CA,contract,6,1,0.565,referral,3,0
5770,Software Engineer,Echo AI,Remote,full_time,5,1,0.1192,linkedin,6,0
5466,Software Engineer,Apex Neural,New York NY,full_time,6,0,0.5274,linkedin,1,0
8108,LLM Engineer,BlueSky Tech,Portland OR,full_time,0,0,0.4739,vendor,4,0
5999,AI Product Engineer,Meridian Labs,Seattle WA,contract,6,1,0.4985,Vendor,4,0
6588,Data Scientist,Nexus Data,Minneapolis MN,c2c,2,1,0.4092,other,1,0
3539,Software Engineer,Polaris Systems,Boston MA,contract,5,,0.246,referral,5,0
1948,LLM Engineer,Luminary AI,Austin TX,full_time,6,0,0.6521,linkedin,1,0
8659,MLOps Engineer,Infinex Analytics,Austin TX,full_time,7,0,0.4068,company_site,-1,0
2300,Data Engineer,Echo AI,Remote,full_time,5,1,0.1932,vendor,,0
8947,Platform Engineer,CloudNine Systems,Phoenix AZ,full_time,7,0,0.5688,other,6,0
4399,Frontend Developer,Quantum Drift,Raleigh NC,full_time,1,0,0.0914,Vendor,4,0
3838,Data Engineer,CloudNine Systems,Raleigh NC,full_time,99,1,0.3225,vendor,6,0
5024,GenAI Engineer,Cascade Technologies,Remote,full_time,50,0,0.2223,linkedin,,0
3300,Senior AI Engineer,Orion Systems,Los Angeles CA,contract,7,0,0.515,company_site,1,0
4356,Data Engineer,Synthetix Labs,Charlotte NC,internship,8,1,0.0208,company_site,5,0
529,Backend Developer,Meridian Labs,Miami FL,full_time,9,1,0.3703,linkedin,2,0
1234,Frontend Developer,Cascade Technologies,Remote,contract,5,1,0.1322,other,5,0
780,GenAI Engineer,Orion Systems,New York NY,full_time,0,,0.0547,,3,0
7815,AI Research Scientist,NovaTech AI,San Francisco CA,full_time,9,0,0.3997,other,4,0
2686,Cloud Engineer,Prism Data,San Francisco CA,internship,8,1,0.1417,vendor,1,0
2998,GenAI Engineer,Vortex ML,San Francisco CA,full_time,7,1,0.2224,Other,0,0
1861,ML Engineer,CoreLogic AI,Remote,contract,3,1,0.1207,vendor,2,0
8452,Software Engineer,Infinex Analytics,Dallas TX,c2c,3,0,0.606,company_site,0,0
7430,Data Engineer,TrueLayer AI,Chicago IL,full_time,7,1,0.7109,linkedin,0,0
4310,AI Product Engineer,Echo AI,Phoenix AZ,full_time,2,1,0.3141,other,6,0
8737,Full Stack Engineer,Vertex Dynamics,Nashville TN,full_time,5,1,0.2375,linkedin,4,0
1993,Backend Developer,Synthetix Labs,Charlotte NC,contract,6,1,0.0622,linkedin,5,0
5817,Data Engineer,DataBridge Inc,San Francisco CA,full_time,-2,0,0.2696,vendor,1,1
7355,Backend Developer,Vertex Dynamics,Seattle WA,full_time,9,0,0.5877,linkedin,5,0
5324,AI Product Engineer,Luminary AI,Phoenix AZ,full_time,2,1,0.0712,linkedin,4,0
6838,Software Engineer,Synthetix Labs,Phoenix AZ,contract,6,0,0.1571,vendor,4,0
8197,Platform Engineer,Infinex Analytics,Nashville TN,contract,4,1,0.6023,linkedin,2,0
2472,Platform Engineer,Infinex Analytics,Portland OR,c2c,0,0,0.6463,company_site,4,1
5460,Data Engineer,Prism Data,Portland OR,internship,8,1,0.2039,linkedin,4,0
4996,Cloud Engineer,NovaTech AI,Charlotte NC,full_time,6,1,0.1716,referral,2,1
4716,Backend Developer,Vortex ML,Charlotte NC,contract,9,1,0.1993,linkedin,0,0
1397,Full Stack Engineer,ZenithSoft,Portland OR,c2c,7,0,0.252,vendor,0,1
5341,AI Product Engineer,Polaris Systems,Los Angeles CA,c2c,,1,0.3798,company_site,4,0
4695,AI Product Engineer,Vortex ML,Remote,full_time,9,1,0.2518,referral,2,0
3264,Frontend Developer,CloudNine Systems,Charlotte NC,c2c,8,1,0.4035,linkedin,3,0
1043,Backend Developer,Prism Data,Chicago IL,contract,1,1,0.643,linkedin,6,0
6139,Platform Engineer,Cascade Technologies,Raleigh NC,full_time,5,0,0.4345,other,4,0
7283,AI Product Engineer,CloudNine Systems,New York NY,contract,2,0,0.1335,company_site,6,0
258,MLOps Engineer,Vortex ML,Atlanta GA,contract,7,1,0.2676,linkedin,0,2
8707,MLOps Engineer,Meridian Labs,Portland OR,full_time,6,1,0.2341,referral,4,1
8631,AI Product Engineer,PinnacleAI,Minneapolis MN,contract,7,1,0.6236,linkedin,5,0
8234,ML Engineer,Stratus AI,Remote,full_time,7,0,0.0997,linkedin,5,0
8943,MLOps Engineer,Orion Systems,Phoenix AZ,internship,0,0,0.2098,Other,5,0
2090,Full Stack Engineer,DataBridge Inc,Miami FL,full_time,4,0,0.6679,company_site,5,0
7729,Data Scientist,Echo AI,Miami FL,full_time,6,0,0.3655,vendor,3,2
504,Full Stack Engineer,Vortex ML,Phoenix AZ,full_time,6,0,,company_site,2,0
3398,AI Product Engineer,BlueSky Tech,Minneapolis MN,full_time,4,0,0.0354,vendor,1,0
8829,LLM Engineer,PinnacleAI,Remote,contract,0,1,0.405,vendor,5,1
1346,Platform Engineer,NovaTech AI,Miami FL,full_time,1,,0.5241,,3,0
5652,Cloud Engineer,Apex Neural,Austin TX,c2c,,1,0.4021,company_site,5,0
5066,Cloud Engineer,CoreLogic AI,Remote,internship,3,1,0.3646,linkedin,3,2
2249,MLOps Engineer,Orion Systems,Los Angeles CA,full_time,3,1,0.2755,vendor,3,0
7330,Frontend Developer,Meridian Labs,New York NY,full_time,7,1,0.1319,linkedin,1,0
373,AI Product Engineer,Synthetix Labs,Chicago IL,full_time,3,,0.6217,company_site,5,1
8468,AI Research Scientist,CoreLogic AI,Miami FL,contract,4,1,0.1922,linkedin,0,0
8495,Senior AI Engineer,Orion Systems,Denver CO,c2c,5,1,0.3334,company_site,6,0
2007,Data Scientist,Meridian Labs,Los Angeles CA,contract,5,1,0.5141,company_site,3,0
3686,AI Product Engineer,Echo AI,Atlanta GA,c2c,3,0,0.3714,companysite,1,
6921,GenAI Engineer,TrueLayer AI,Minneapolis MN,full_time,2,1,0.609,other,1,0
9106,AI Research Scientist,Orion Systems,Minneapolis MN,contract,7,1,0.6532,linkedin,0,0
3188,ML Engineer,Helios Cloud,New York NY,full_time,3,0,0.3062,vendor,4,
6095,Platform Engineer,Prism Data,Dallas TX,contract,4,0,0.2306,referral,3,1
2103,AI Product Engineer,Cascade Technologies,Los Angeles CA,contract,7,1,0.5806,vendor,1,1
998,Cloud Engineer,Vortex ML,Raleigh NC,full_time,8,1,0.2841,vendor,0,0
8200,Data Engineer,Luminary AI,Raleigh NC,contract,2,1,0.0992,vendor,4,0
6245,Full Stack Engineer,Vertex Dynamics,Seattle WA,full_time,2,0,0.4099,vendor,2,1
1177,LLM Engineer,Quantum Drift,Charlotte NC,contract,9,1,0.2536,referral,6,0
552,LLM Engineer,NovaTech AI,Portland OR,full_time,4,0,0.4073,linkedin,5,0
745,Frontend Developer,TrueLayer AI,Dallas TX,contract,6,1,0.4325,company_site,6,0
5590,Platform Engineer,Synthetix Labs,Miami FL,full_time,3,1,0.2461,company_site,2,1
3356,Data Scientist,PinnacleAI,Nashville TN,full_time,8,1,0.4984,vendor,3,1
8280,MLOps Engineer,CloudNine Systems,Remote,full_time,5,0,0.6225,referral,3,0
6691,Senior AI Engineer,Infinex Analytics,Portland OR,c2c,2,1,0.2183,linkedin,5,0
3488,AI Product Engineer,Apex Neural,Boston MA,full_time,5,1,0.4577,LI,2,0
2931,ML Engineer,Infinex Analytics,Boston MA,full_time,4,,0.2986,vendor,6,0
6872,Senior AI Engineer,Stratus AI,Seattle WA,c2c,0,0,0.117,linkedin,0,0
9220,AI Research Scientist,Infinex Analytics,Miami FL,contract,,1,0.323,LinkedIn,5,0
7574,AI Research Scientist,Luminary AI,Remote,contract,4,1,0.3472,linkedin,6,0
4340,Senior AI Engineer,BlueSky Tech,Chicago IL,contract,4,1,0.2949,linkedin,3,0
4266,MLOps Engineer,Quantum Drift,Atlanta GA,full_time,0,1,0.1196,company_site,6,0
5379,MLOps Engineer,Nexus Data,Charlotte NC,contract,4,1,0.5642,vendor,6,0
5475,AI Product Engineer,Cascade Technologies,Seattle WA,full_time,6,0,0.2366,linkedin,5,0
5000,Full Stack Engineer,DataBridge Inc,Atlanta GA,full_time,6,0,0.4383,vendor,1,0
3747,Data Scientist,Echo AI,Miami FL,c2c,9,1,0.4514,linkedin,0,0
694,Backend Developer,Polaris Systems,Remote,contract,7,1,0.4726,referral,2,1
2534,Platform Engineer,Vertex Dynamics,New York NY,full_time,3,1,0.594,linkedin,2,1
6855,Data Engineer,Prism Data,San Francisco CA,contract,9,1,0.4279,vendor,4,0
983,AI Research Scientist,Nexus Data,Remote,full_time,3,1,0.2008,company_site,,0
5442,MLOps Engineer,Helios Cloud,Seattle WA,c2c,4,0,0.3899,company_site,2,1
80,Frontend Developer,Apex Neural,Boston MA,full_time,6,1,0.5781,linkedin,3,0
4376,Cloud Engineer,Echo AI,Miami FL,full_time,5,0,0.3925,linkedin,8,0
5988,ML Engineer,DataBridge Inc,Minneapolis MN,full_time,7,no,0.3817,LINKEDIN,0,0
6508,Software Engineer,Apex Neural,Portland OR,full_time,5,1,0.3249,other,1,0
3446,Frontend Developer,Orion Systems,Remote,full_time,4,0,0.185,company_site,3,0
6826,Cloud Engineer,Polaris Systems,Chicago IL,contract,4,1,0.1865,linkedin,2,0
6973,Cloud Engineer,Polaris Systems,Portland OR,contract,10,1,0.2544,linkedin,0,0
4976,Cloud Engineer,Vertex Dynamics,New York NY,full_time,4,1,0.296,linkedin,4,0
8154,Cloud Engineer,BlueSky Tech,Los Angeles CA,full_time,10,0,0.5489,Vendor,2,1
2143,Software Engineer,Quantum Drift,Atlanta GA,full_time,8,1,0.3542,other,,1
6334,AI Product Engineer,Luminary AI,Remote,full_time,0,0,0.2803,linkedin,2,1
2269,ML Engineer,ZenithSoft,Nashville TN,full_time,0,1,0.4047,linkedin,6,0
446,Data Scientist,Prism Data,Phoenix AZ,full_time,2,0,0.0934,referral,3,1
4902,Backend Developer,Prism Data,Minneapolis MN,full_time,6,1,0.0462,vendor,4,0
6556,Backend Developer,TrueLayer AI,Boston MA,full_time,99,1,0.223,vendor,4,1
5270,Frontend Developer,Polaris Systems,Remote,full_time,6,1,0.2496,vendor,0,1
9666,AI Product Engineer,Helios Cloud,Austin TX,contract,9,1,0.6225,other,3,
6881,Data Scientist,Polaris Systems,Raleigh NC,contract,7,0,0.1739,linkedin,4,0
1702,ML Engineer,Nexus Data,Atlanta GA,full_time,4,1,0.0582,company_site,3,0
2527,Backend Developer,TrueLayer AI,Remote,contract,9,1,0.1411,,1,0
69,MLOps Engineer,TrueLayer AI,Charlotte NC,contract,2,1,0.3655,linkedin,3,0
1169,Data Scientist,Prism Data,Charlotte NC,full_time,1,1,0.4328,company_site,-1,0
49,Frontend Developer,Apex Neural,Seattle WA,full_time,,1,0.4795,other,3,0
1054,GenAI Engineer,PinnacleAI,Remote,full_time,1,1,0.3434,other,6,2
5822,AI Product Engineer,Apex Neural,New York NY,contract,5,0,0.3539,LinkedIn,2,
881,Frontend Developer,Cascade Technologies,Minneapolis MN,full_time,1,1,0.452,linkedin,3,0
2652,ML Engineer,CoreLogic AI,Seattle WA,full_time,5,0,0.2125,linkedin,0,0
8693,GenAI Engineer,ZenithSoft,Boston MA,c2c,4,0,0.2315,company_site,3,0
2440,Full Stack Engineer,Helios Cloud,Dallas TX,contract,4,1,,linkedin,6,0
4726,GenAI Engineer,PinnacleAI,Chicago IL,contract,6,0,0.5806,company_site,1,1
1468,ML Engineer,TrueLayer AI,Austin TX,full_time,6,0,0.8317,company_site,0,
6553,AI Product Engineer,Echo AI,Austin TX,internship,8,0,0.1661,referral,4,1
3059,Data Scientist,Luminary AI,Dallas TX,full_time,10,1,0.0848,linkedin,3,0
2442,Cloud Engineer,DataBridge Inc,Denver CO,contract,6,1,0.2467,vendor,5,1
5847,AI Research Scientist,Vertex Dynamics,Atlanta GA,c2c,4,1,0.2082,company_site,0,0
